"MTurkCode","listNum","goal","goalType","variable","rating","timeStamp","terminate_time"
"A2EMTSJS47K8SU",3,2,"3","status","continued","F2",NA
"A2EMTSJS47K8SU",3,3,"1","status","continued","F2","F3"
"A2ESBX4C2Q6TQY",5,1,"1","status","continued","F2",NA
"A2ESBX4C2Q6TQY",5,2,"2","status","continued","F2",NA
"A2ESBX4C2Q6TQY",5,3,"2","status","continued","F2",NA
"A2ESBX4C2Q6TQY",5,4,"2","status","continued","F2",NA
"A2ESBX4C2Q6TQY",5,5,"3","status","continued","F2","F3"
"A2F5QCUTZU7KF7",3,1,"3","status","continued","F2",NA
"A2F5QCUTZU7KF7",3,2,"2","status","completed","F2","F2"
"A2F5QCUTZU7KF7",3,3,"3","status","continued","F2",NA
"A2FP41BSPG0Y4A",5,1,"3","status","continued","F2",NA
"A2FP41BSPG0Y4A",5,2,"3","status","continued","F2",NA
"A2FP41BSPG0Y4A",5,3,"2","status","continued","F2",NA
"A2FP41BSPG0Y4A",5,4,"3","status",NA,"F2","F1"
"A2FP41BSPG0Y4A",5,5,"1","status",NA,"F2","F1"
"A2H0VR477QHYO7",4,1,"2","status",NA,"F2","F1"
"A2H0VR477QHYO7",4,2,"2","status",NA,"F2",NA
"A2H0VR477QHYO7",4,3,"2","status",NA,"F2","F1"
"A2H0VR477QHYO7",4,4,"2","status",NA,"F2",NA
"A2H6Q22X1V1FTX",3,1,"1","status","completed","F2","F2"
"A2H6Q22X1V1FTX",3,2,"2","status","completed","F2","F2"
"A2H6Q22X1V1FTX",3,3,"1","status","completed","F2","F2"
"A2HQMB1GSEADL",5,1,"1","status","continued","F2","F3"
"A2HQMB1GSEADL",5,2,"3","status","continued","F2","F3"
"A2HQMB1GSEADL",5,3,"1","status","continued","F2",NA
"A2HQMB1GSEADL",5,4,"3","status","continued","F2",NA
"A2HQMB1GSEADL",5,5,"3","status","continued","F2",NA
"A2IJEKMVEHQ90W",5,1,"3","status","continued","F2",NA
"A2IJEKMVEHQ90W",5,2,"2","status","continued","F2","F3"
"A2IJEKMVEHQ90W",5,3,"3","status","adjusted","F2",NA
"A2IJEKMVEHQ90W",5,4,"3","status","continued","F2",NA
"A2IJEKMVEHQ90W",5,5,"2","status",NA,"F2","F1"
"A2KOR4003SVNC5",3,1,"1","status","continued","F2",NA
"A2KOR4003SVNC5",3,2,"2","status","continued","F2",NA
"A2KOR4003SVNC5",3,3,"2","status","continued","F2",NA
"A2LT6KC1X51FVW",2,1,"3","status","continued","F2",NA
"A2LT6KC1X51FVW",2,2,"3","status","continued","F2",NA
"A2LU3430Q972IN",3,1,"1","status","abandoned","F2","F2"
"A2LU3430Q972IN",3,2,"1","status","completed","F2","F2"
"A2LU3430Q972IN",3,3,"1","status","continued","F2","F3"
"A2NAKIXS3DVGAA",1,1,"3","status","continued","F2",NA
"A2NHFSO7GMM8QR",2,1,"2","status","continued","F2",NA
"A2NHFSO7GMM8QR",2,2,"3","status","continued","F2",NA
"A2O2Q0LVWOWJ1G",4,1,"2","status","continued","F2",NA
"A2O2Q0LVWOWJ1G",4,2,"1","status","abandoned","F2","F2"
"A2O2Q0LVWOWJ1G",4,3,"1","status","adjusted","F2","F3"
"A2O2Q0LVWOWJ1G",4,4,"1","status","abandoned","F2","F2"
"A2PE32I58ANCDD",2,1,"3","status","continued","F2",NA
"A2PE32I58ANCDD",2,2,"3","status","continued","F2",NA
"A2R75YFKVALBXE",5,1,"2","status","continued","F2",NA
"A2R75YFKVALBXE",5,2,"2","status","continued","F2",NA
"A2R75YFKVALBXE",5,3,"2","status","continued","F2",NA
"A2R75YFKVALBXE",5,4,"3","status","continued","F2",NA
"A2R75YFKVALBXE",5,5,"2","status","continued","F2",NA
"A2R9OK4M877ZCC",3,1,"1","status","completed","F2","F2"
"A2R9OK4M877ZCC",3,2,"3","status",NA,"F2","F1"
"A2R9OK4M877ZCC",3,3,"3","status","continued","F2","F3"
"A2RMJNF6IPI42F",5,1,"2","status","continued","F2",NA
"A2RMJNF6IPI42F",5,2,"2","status","continued","F2",NA
"A2RMJNF6IPI42F",5,3,"2","status","continued","F2",NA
"A2RMJNF6IPI42F",5,4,"2","status","continued","F2",NA
"A2RMJNF6IPI42F",5,5,"2","status","continued","F2",NA
"A2SFFO79KSG5VA",5,1,"1","status",NA,"F2",NA
"A2SFFO79KSG5VA",5,2,"3","status",NA,"F2","F3"
"A2SFFO79KSG5VA",5,3,"3","status",NA,"F2",NA
"A2SFFO79KSG5VA",5,4,"3","status",NA,"F2","F3"
"A2SFFO79KSG5VA",5,5,"2","status",NA,"F2",NA
"A2SKOPFTRTNFUY",4,1,"1","status",NA,"F2",NA
"A2SKOPFTRTNFUY",4,2,"3","status",NA,"F2",NA
"A2SKOPFTRTNFUY",4,3,"3","status",NA,"F2",NA
"A2SKOPFTRTNFUY",4,4,"3","status",NA,"F2",NA
"A2TLN8489YGY81",1,1,"3","status","continued","F2",NA
"A2VGEE0ZIZ8CBQ",3,1,"3","status","continued","F2",NA
"A2VGEE0ZIZ8CBQ",3,2,"3","status","continued","F2",NA
"A2VGEE0ZIZ8CBQ",3,3,"3","status","continued","F2",NA
"A2VGFS03KCCR1Q",2,1,"1","status","continued","F2",NA
"A2VGFS03KCCR1Q",2,2,"3","status","continued","F2",NA
"A2VNSNAN1LZBAM",3,1,"2","status","continued","F2",NA
"A2VNSNAN1LZBAM",3,2,"2","status","continued","F2",NA
"A2VNSNAN1LZBAM",3,3,"1","status","continued","F2","F3"
"A2W0G89O7E9EFO",5,1,"2","status","continued","F2",NA
"A2W0G89O7E9EFO",5,2,"1","status",NA,"F2","F1"
"A2W0G89O7E9EFO",5,3,"2","status","continued","F2",NA
"A2W0G89O7E9EFO",5,4,"2","status","continued","F2",NA
"A2W0G89O7E9EFO",5,5,"2","status","continued","F2",NA
"A2WJMGV0HKQG3Z",3,1,"3","status","completed","F2","F2"
"A2WJMGV0HKQG3Z",3,2,"2","status","continued","F2",NA
"A2WJMGV0HKQG3Z",3,3,"3","status","continued","F2",NA
"A2X3FSFHV5GHJU",3,1,"2","status","completed","F2","F2"
"A2X3FSFHV5GHJU",3,2,"3","status","continued","F2",NA
"A2X3FSFHV5GHJU",3,3,"2","status","continued","F2",NA
"A2Y0WNHMT4PZ4C",3,1,"2","status","continued","F2",NA
"A2Y0WNHMT4PZ4C",3,2,"3","status",NA,"F2","F1"
"A2Y0WNHMT4PZ4C",3,3,"2","status","continued","F2",NA
"A2YVAWO75X8R78",5,1,"2","status","continued","F2",NA
"A2YVAWO75X8R78",5,2,"3","status","continued","F2","F3"
"A2YVAWO75X8R78",5,3,"3","status","continued","F2",NA
"A2YVAWO75X8R78",5,4,"3","status","continued","F2",NA
"A2YVAWO75X8R78",5,5,"3","status","adjusted","F2","F3"
"A2ZGAH6NOSU2PO",5,1,"3","status","continued","F2",NA
"A2ZGAH6NOSU2PO",5,2,"1","status","completed","F2","F2"
"A2ZGAH6NOSU2PO",5,3,"2","status","continued","F2",NA
"A2ZGAH6NOSU2PO",5,4,"1","status","continued","F2",NA
"A2ZGAH6NOSU2PO",5,5,"1","status","continued","F2","F3"
"A302KOFOYLD89A",3,1,"2","status","completed","F2","F2"
"A302KOFOYLD89A",3,2,"3","status","continued","F2",NA
"A302KOFOYLD89A",3,3,"3","status","continued","F2",NA
"A30FIPRPFQRBO6",3,1,"3","status","continued","F2",NA
"A30FIPRPFQRBO6",3,2,"3","status",NA,"F2","F1"
"A30FIPRPFQRBO6",3,3,"2","status",NA,"F2","F1"
"A30HUZHJBOX1LK",2,1,"3","status","continued","F2",NA
"A30HUZHJBOX1LK",2,2,"3","status","continued","F2",NA
"A314XJY8V1YL12",4,1,"2","status","continued","F2",NA
"A314XJY8V1YL12",4,2,"2","status","continued","F2",NA
"A314XJY8V1YL12",4,3,"3","status","continued","F2",NA
"A314XJY8V1YL12",4,4,"3","status","continued","F2",NA
"A321WQIFK10UV3",3,1,"2","status","continued","F2","F3"
"A321WQIFK10UV3",3,2,"3","status","continued","F2",NA
"A321WQIFK10UV3",3,3,"1","status","continued","F2",NA
"A33RI08QRVG5Q0",5,1,"3","status","continued","F2",NA
"A33RI08QRVG5Q0",5,2,"3","status","continued","F2",NA
"A33RI08QRVG5Q0",5,3,"3","status","continued","F2",NA
"A33RI08QRVG5Q0",5,4,"3","status","continued","F2",NA
"A33RI08QRVG5Q0",5,5,"3","status","continued","F2",NA
"A34VLM2UC0JY11",2,1,"1","status","completed","F2","F2"
"A34VLM2UC0JY11",2,2,"2","status","continued","F2","F3"
"A350SLJRMBIFM4",4,1,"2","status","continued","F2","F3"
"A350SLJRMBIFM4",4,2,"2","status","abandoned","F2","F2"
"A350SLJRMBIFM4",4,3,"1","status","continued","F2",NA
"A350SLJRMBIFM4",4,4,"3","status","completed","F2","F2"
"A351LMMMFYPM7U",5,1,"3","status","continued","F2",NA
"A351LMMMFYPM7U",5,2,"1","status","continued","F2","F3"
"A351LMMMFYPM7U",5,3,"2","status","continued","F2",NA
"A351LMMMFYPM7U",5,4,"2","status","adjusted","F2",NA
"A351LMMMFYPM7U",5,5,"2","status","continued","F2",NA
"A36ZURENFWTYOZ",5,1,"2","status",NA,"F2",NA
"A36ZURENFWTYOZ",5,2,"2","status",NA,"F2","F1"
"A36ZURENFWTYOZ",5,3,"1","status",NA,"F2",NA
"A36ZURENFWTYOZ",5,4,"3","status",NA,"F2",NA
"A36ZURENFWTYOZ",5,5,"1","status",NA,"F2","F1"
"A37PUSY6CJ7TQ0",5,1,"1","status","adjusted","F2",NA
"A37PUSY6CJ7TQ0",5,2,"2","status","continued","F2",NA
"A37PUSY6CJ7TQ0",5,3,"1","status","continued","F2",NA
"A37PUSY6CJ7TQ0",5,4,"1","status","adjusted","F2",NA
"A37PUSY6CJ7TQ0",5,5,"2","status","continued","F2",NA
"A38DHLB88V8DL8",4,1,"3","status","continued","F2",NA
"A38DHLB88V8DL8",4,2,"1","status","continued","F2",NA
"A38DHLB88V8DL8",4,3,"1","status","continued","F2",NA
"A38DHLB88V8DL8",4,4,"3","status","continued","F2",NA
"A3989GRV3UV5VW",3,1,"3","status","continued","F2",NA
"A3989GRV3UV5VW",3,2,"2","status","continued","F2",NA
"A3989GRV3UV5VW",3,3,"2","status","continued","F2",NA
"A39H9RIYRB5ZYV",5,1,"3","status","continued","F2",NA
"A39H9RIYRB5ZYV",5,2,"3","status","continued","F2",NA
"A39H9RIYRB5ZYV",5,3,"2","status","continued","F2",NA
"A39H9RIYRB5ZYV",5,4,"3","status","continued","F2",NA
"A39H9RIYRB5ZYV",5,5,"2","status",NA,"F2","F1"
"A3AJJHOAV7WIUQ",3,1,"1","status","continued","F2","F3"
"A3AJJHOAV7WIUQ",3,2,"2","status","continued","F2","F3"
"A3AJJHOAV7WIUQ",3,3,"1","status","abandoned","F2","F2"
"A3BE3KXD518TZ4",3,1,"1","status","continued","F2",NA
"A3BE3KXD518TZ4",3,2,"3","status","continued","F2",NA
"A3BE3KXD518TZ4",3,3,"2","status","continued","F2",NA
"A3CAF7LTD3ORSG",3,1,"1","status","continued","F2",NA
"A3CAF7LTD3ORSG",3,2,"1","status","completed","F2","F2"
"A3CAF7LTD3ORSG",3,3,"3","status","continued","F2","F3"
"A3E76V59BKGKCQ",3,1,"2","status",NA,"F2",NA
"A3E76V59BKGKCQ",3,2,"3","status",NA,"F2",NA
"A3E76V59BKGKCQ",3,3,"1","status",NA,"F2",NA
"A3EXD5E390Z6B3",3,1,"3","status",NA,"F2",NA
"A3EXD5E390Z6B3",3,2,"3","status",NA,"F2",NA
"A3EXD5E390Z6B3",3,3,"1","status",NA,"F2",NA
"A3GI28OVLDI9ST",5,1,"1","status",NA,"F2","F1"
"A3GI28OVLDI9ST",5,2,"1","status","continued","F2",NA
"A3GI28OVLDI9ST",5,3,"1","status","abandoned","F2","F2"
"A3GI28OVLDI9ST",5,4,"2","status","abandoned","F2","F2"
"A3GI28OVLDI9ST",5,5,"1","status","continued","F2","F3"
"A3GZXU4FUJTKZD",5,1,"1","status",NA,"F2","F1"
"A3GZXU4FUJTKZD",5,2,"1","status","adjusted","F2",NA
"A3GZXU4FUJTKZD",5,3,"2","status","adjusted","F2",NA
"A3GZXU4FUJTKZD",5,4,"1","status","adjusted","F2",NA
"A3GZXU4FUJTKZD",5,5,"1","status","adjusted","F2",NA
"A3HXM7BGH18FOW",3,1,"3","status","continued","F2",NA
"A3HXM7BGH18FOW",3,2,"2","status","continued","F2",NA
"A3HXM7BGH18FOW",3,3,"3","status","continued","F2",NA
"A3KFFIBJZVM0J2",4,1,"1","status",NA,"F2","F1"
"A3KFFIBJZVM0J2",4,2,"1","status","continued","F2","F3"
"A3KFFIBJZVM0J2",4,3,"1","status","continued","F2",NA
"A3KFFIBJZVM0J2",4,4,"1","status",NA,"F2","F1"
"A3KIDRWRKC7RI5",5,1,"2","status","continued","F2",NA
"A3KIDRWRKC7RI5",5,2,"1","status","continued","F2",NA
"A3KIDRWRKC7RI5",5,3,"3","status","adjusted","F2",NA
"A3KIDRWRKC7RI5",5,4,"2","status","continued","F2",NA
"A3KIDRWRKC7RI5",5,5,"3","status","continued","F2",NA
"A3KIZLHCD945UK",3,1,"1","status","continued","F2",NA
"A3KIZLHCD945UK",3,2,"3","status",NA,"F2","F1"
"A3KIZLHCD945UK",3,3,"1","status","continued","F2",NA
"A3KNLR8H286IHT",3,1,"1","status",NA,"F2",NA
"A3KNLR8H286IHT",3,2,"3","status",NA,"F2","F1"
"A3KNLR8H286IHT",3,3,"3","status",NA,"F2","F1"
"A3LL096CAY5WHB",2,1,"3","status",NA,"F2","F1"
"A3LL096CAY5WHB",2,2,"3","status",NA,"F2","F1"
"A3M81P9BEVE1GD",5,1,"1","status","continued","F2",NA
"A3M81P9BEVE1GD",5,2,"3","status",NA,"F2","F1"
"A3M81P9BEVE1GD",5,3,"3","status",NA,"F2","F1"
"A3M81P9BEVE1GD",5,4,"1","status","continued","F2",NA
"A3M81P9BEVE1GD",5,5,"2","status","continued","F2",NA
"A3NKNOE5HIXXL",3,1,"1","status","adjusted","F2",NA
"A3NKNOE5HIXXL",3,2,"2","status","continued","F2",NA
"A3NKNOE5HIXXL",3,3,"2","status","continued","F2",NA
"A3NLSGHK6RFXA8",4,1,"2","status",NA,"F2","F3"
"A3NLSGHK6RFXA8",4,2,"3","status",NA,"F2","F1"
"A3NLSGHK6RFXA8",4,3,"1","status",NA,"F2",NA
"A3NLSGHK6RFXA8",4,4,"2","status",NA,"F2","F3"
"A3NRAEKWOKVUNN",2,1,"3","status","continued","F2",NA
"A3NRAEKWOKVUNN",2,2,"2","status","continued","F2",NA
"A3NXT3OVGL7QNR",1,1,"2","status","continued","F2",NA
"A3O0ZQMDKOKAMR",2,1,"3","status","continued","F2",NA
"A3O0ZQMDKOKAMR",2,2,"2","status","continued","F2",NA
"A3OAXRZT3MVJML",3,1,"2","status","continued","F2",NA
"A3OAXRZT3MVJML",3,2,"1","status","adjusted","F2",NA
"A3OAXRZT3MVJML",3,3,"2","status","continued","F2",NA
"A3OLRWACCCCUTU",5,1,"1","status","continued","F2","F3"
"A3OLRWACCCCUTU",5,2,"1","status","continued","F2","F3"
"A3OLRWACCCCUTU",5,3,"3","status","continued","F2",NA
"A3OLRWACCCCUTU",5,4,"3","status","continued","F2",NA
"A3OLRWACCCCUTU",5,5,"1","status","completed","F2","F2"
"A3OPRR8AXT6OSJ",3,1,"3","status","continued","F2",NA
"A3OPRR8AXT6OSJ",3,2,"3","status","continued","F2","F3"
"A3OPRR8AXT6OSJ",3,3,"3","status",NA,"F2","F1"
"A3OUNEJO97MM8E",3,1,"1","status",NA,"F2","F3"
"A3OUNEJO97MM8E",3,2,"2","status",NA,"F2",NA
"A3OUNEJO97MM8E",3,3,"1","status",NA,"F2",NA
"A3PSV85ZUXP9VF",3,1,"2","status","continued","F2",NA
"A3PSV85ZUXP9VF",3,2,"1","status","continued","F2",NA
"A3PSV85ZUXP9VF",3,3,"1","status","continued","F2",NA
"A3ROYUO9LWA22S",5,1,"1","status",NA,"F2","F1"
"A3ROYUO9LWA22S",5,2,"1","status","continued","F2",NA
"A3ROYUO9LWA22S",5,3,"2","status","continued","F2",NA
"A3ROYUO9LWA22S",5,4,"1","status","continued","F2","F3"
"A3ROYUO9LWA22S",5,5,"3","status","continued","F2","F3"
"A3U2S6OPJNS4AQ",1,1,"1","status",NA,"F2",NA
"A3U4SSUB9ZZ9T0",3,1,"2","status","continued","F2",NA
"A3U4SSUB9ZZ9T0",3,2,"3","status","continued","F2",NA
"A3U4SSUB9ZZ9T0",3,3,"3","status","continued","F2",NA
"A3UUH3632AI3ZX",1,1,"1","status","completed","F2","F2"
"A3VYBAO7UQQHGC",3,1,"1","status","completed","F2","F2"
"A3VYBAO7UQQHGC",3,2,"1","status",NA,"F2","F1"
"A3VYBAO7UQQHGC",3,3,"1","status","continued","F2",NA
"A3VZUPCZB4Q9XW",5,1,"3","status","continued","F2",NA
"A3VZUPCZB4Q9XW",5,2,"2","status","continued","F2",NA
"A3VZUPCZB4Q9XW",5,3,"2","status","continued","F2",NA
"A3VZUPCZB4Q9XW",5,4,"2","status","continued","F2",NA
"A3VZUPCZB4Q9XW",5,5,"3","status","continued","F2",NA
"A49CVVOWN4D6Y",5,1,"2","status","continued","F2",NA
"A49CVVOWN4D6Y",5,2,"2","status","continued","F2",NA
"A49CVVOWN4D6Y",5,3,"2","status","continued","F2",NA
"A49CVVOWN4D6Y",5,4,"2","status","abandoned","F2","F2"
"A49CVVOWN4D6Y",5,5,"1","status","continued","F2",NA
"A4BDXOXC4D8FX",3,1,"1","status","continued","F2","F3"
"A4BDXOXC4D8FX",3,2,"1","status","continued","F2",NA
"A4BDXOXC4D8FX",3,3,"3","status","continued","F2",NA
"A5A14MTB35J23",5,1,"3","status","continued","F2",NA
"A5A14MTB35J23",5,2,"3","status","continued","F2","F3"
"A5A14MTB35J23",5,3,"1","status","completed","F2","F2"
"A5A14MTB35J23",5,4,"3","status",NA,"F2","F1"
"A5A14MTB35J23",5,5,"2","status","continued","F2","F3"
"A5E2P5F1AXYZ1",5,1,"3","status","continued","F2",NA
"A5E2P5F1AXYZ1",5,2,"3","status","continued","F2",NA
"A5E2P5F1AXYZ1",5,3,"2","status","continued","F2",NA
"A5E2P5F1AXYZ1",5,4,"2","status","continued","F2",NA
"A5E2P5F1AXYZ1",5,5,"3","status","continued","F2",NA
"A6JUD4NCQCDWG",2,1,"2","status","continued","F2",NA
"A6JUD4NCQCDWG",2,2,"1","status","continued","F2",NA
"A770OB1ZAGJ4G",4,1,"3","status","continued","F2",NA
"A770OB1ZAGJ4G",4,2,"3","status","continued","F2",NA
"A770OB1ZAGJ4G",4,3,"3","status","continued","F2",NA
"A770OB1ZAGJ4G",4,4,"3","status","continued","F2",NA
"A7P3R1AIA4TVV",3,1,"3","status","continued","F2",NA
"A7P3R1AIA4TVV",3,2,"2","status","continued","F2",NA
"A7P3R1AIA4TVV",3,3,"1","status","completed","F2","F2"
"AADRZTXSE7211",4,1,"3","status","continued","F2",NA
"AADRZTXSE7211",4,2,"1","status","continued","F2","F3"
"AADRZTXSE7211",4,3,"3","status","continued","F2",NA
"AADRZTXSE7211",4,4,"3","status","continued","F2",NA
"AAHZCL4LIPCBQ",3,1,"2","status","continued","F2",NA
"AAHZCL4LIPCBQ",3,2,"3","status","continued","F2",NA
"AAHZCL4LIPCBQ",3,3,"3","status","continued","F2",NA
"ADJ9I7ZBFYFH7",3,1,"1","status","continued","F2",NA
"ADJ9I7ZBFYFH7",3,2,"1","status","continued","F2","F3"
"ADJ9I7ZBFYFH7",3,3,"3","status","continued","F2",NA
"ADYMIMV1PE14V",3,1,"2","status","continued","F2",NA
"ADYMIMV1PE14V",3,2,"3","status","continued","F2",NA
"ADYMIMV1PE14V",3,3,"1","status","continued","F2","F3"
"AF0W4ZBY7VXOU",3,1,"3","status","continued","F2",NA
"AF0W4ZBY7VXOU",3,2,"1","status","continued","F2",NA
"AF0W4ZBY7VXOU",3,3,"3","status","continued","F2",NA
"AH00EJ6PK1H3A",3,1,"1","status","completed","F2","F2"
"AH00EJ6PK1H3A",3,2,"3","status","continued","F2",NA
"AH00EJ6PK1H3A",3,3,"3","status","continued","F2",NA
"AHGDYNKOKJWFJ",3,1,"1","status","continued","F2",NA
"AHGDYNKOKJWFJ",3,2,"1","status",NA,"F2","F1"
"AHGDYNKOKJWFJ",3,3,"1","status","continued","F2",NA
"AHKRGPN5D3I2G",5,1,"3","status","continued","F2",NA
"AHKRGPN5D3I2G",5,2,"1","status","continued","F2","F3"
"AHKRGPN5D3I2G",5,3,"2","status",NA,"F2","F1"
"AHKRGPN5D3I2G",5,4,"3","status","continued","F2",NA
"AHKRGPN5D3I2G",5,5,"2","status","continued","F2",NA
"AHYTT3T8W9Y9Y",1,1,"3","status","continued","F2",NA
"AIA7RZSAONU5M",3,1,"3","status","continued","F2",NA
"AIA7RZSAONU5M",3,2,"3","status","abandoned","F2","F2"
"AIA7RZSAONU5M",3,3,"3","status","continued","F2",NA
"AIHHRINW9IN1I",3,1,"1","status","continued","F2","F3"
"AIHHRINW9IN1I",3,2,"1","status","continued","F2",NA
"AIHHRINW9IN1I",3,3,"1","status","continued","F2","F3"
"AIHUIAQ4922K3",2,1,"3","status","continued","F2",NA
"AIHUIAQ4922K3",2,2,"3","status","continued","F2",NA
"AJ4T7PTRYNSUW",3,1,"2","status","continued","F2",NA
"AJ4T7PTRYNSUW",3,2,"2","status",NA,"F2","F1"
"AJ4T7PTRYNSUW",3,3,"2","status","continued","F2",NA
"AJDHPRCJ985C7",5,1,"3","status","continued","F2",NA
"AJDHPRCJ985C7",5,2,"3","status","continued","F2",NA
"AJDHPRCJ985C7",5,3,"1","status","continued","F2","F3"
"AJDHPRCJ985C7",5,4,"3","status",NA,"F2","F1"
"AJDHPRCJ985C7",5,5,"2","status","continued","F2",NA
"AJMWITY1XT7H7",4,1,"3","status","continued","F2",NA
"AJMWITY1XT7H7",4,2,"3","status","continued","F2",NA
"AJMWITY1XT7H7",4,3,"1","status","continued","F2",NA
"AJMWITY1XT7H7",4,4,"3","status","continued","F2",NA
"AJQ71YIGY01HZ",2,1,"2","status","continued","F2",NA
"AJQ71YIGY01HZ",2,2,"2","status","continued","F2",NA
"AKMOBFEEKW378",5,1,"3","status","continued","F2",NA
"AKMOBFEEKW378",5,2,"3","status","continued","F2","F3"
"AKMOBFEEKW378",5,3,"3","status","continued","F2","F3"
"AKMOBFEEKW378",5,4,"2","status","continued","F2",NA
"AKMOBFEEKW378",5,5,"2","status","continued","F2",NA
"AKX5RHHO8BIUX",5,1,"1","status","completed","F2","F2"
"AKX5RHHO8BIUX",5,2,"3","status","continued","F2",NA
"AKX5RHHO8BIUX",5,3,"1","status","continued","F2",NA
"AKX5RHHO8BIUX",5,4,"1","status","continued","F2",NA
"AKX5RHHO8BIUX",5,5,"1","status","completed","F2","F2"
"AL7UTA8J27TFK",4,1,"3","status","continued","F2",NA
"AL7UTA8J27TFK",4,2,"2","status","continued","F2",NA
"AL7UTA8J27TFK",4,3,"1","status",NA,"F2","F1"
"AL7UTA8J27TFK",4,4,"2","status","continued","F2",NA
"ALDQRWYZ8KQ9A",3,1,"2","status","continued","F2",NA
"ALDQRWYZ8KQ9A",3,2,"3","status","continued","F2",NA
"ALDQRWYZ8KQ9A",3,3,"3","status","continued","F2",NA
"AM0QVBV8L6QCJ",2,1,"2","status","continued","F2",NA
"AM0QVBV8L6QCJ",2,2,"2","status","continued","F2",NA
"AMTTB8JUWRRM7",2,1,"2","status","continued","F2",NA
"AMTTB8JUWRRM7",2,2,"3","status",NA,"F2","F1"
"ANZNAAS2K0DSY",3,1,"1","status","continued","F2","F3"
"ANZNAAS2K0DSY",3,2,"1","status","completed","F2","F2"
"ANZNAAS2K0DSY",3,3,"1","status","completed","F2","F2"
"AOS2PVHT2HYTL",3,1,"1","status","continued","F2",NA
"AOS2PVHT2HYTL",3,2,"1","status","continued","F2","F3"
"AOS2PVHT2HYTL",3,3,"1","status","continued","F2",NA
"APY7YO8CH0ZDP",3,1,"3","status","continued","F2",NA
"APY7YO8CH0ZDP",3,2,"3","status","continued","F2",NA
"APY7YO8CH0ZDP",3,3,"3","status","continued","F2",NA
"AQAXDL1INQC9Q",3,1,"3","status","continued","F2",NA
"AQAXDL1INQC9Q",3,2,"3","status","continued","F2",NA
"AQAXDL1INQC9Q",3,3,"3","status","continued","F2",NA
"AQMLJYUQCSG22",3,1,"3","status","continued","F2",NA
"AQMLJYUQCSG22",3,2,"2","status","abandoned","F2","F2"
"AQMLJYUQCSG22",3,3,"1","status","adjusted","F2",NA
"ARQR5NIFA1AJ",3,1,"2","status","continued","F2","F3"
"ARQR5NIFA1AJ",3,2,"3","status","continued","F2",NA
"ARQR5NIFA1AJ",3,3,"1","status","continued","F2",NA
"AS2MFSWNC5CQI",4,1,"2","status","continued","F2",NA
"AS2MFSWNC5CQI",4,2,"2","status","continued","F2",NA
"AS2MFSWNC5CQI",4,3,"2","status","continued","F2",NA
"AS2MFSWNC5CQI",4,4,"2","status","continued","F2",NA
"AS6FM754MF2B2",4,1,"3","status","continued","F2",NA
"AS6FM754MF2B2",4,2,"3","status","continued","F2",NA
"AS6FM754MF2B2",4,3,"2","status","continued","F2",NA
"AS6FM754MF2B2",4,4,"1","status","abandoned","F2","F2"
"ASY5W2HJPIPF4",2,1,"1","status",NA,"F2","F1"
"ASY5W2HJPIPF4",2,2,"1","status","continued","F2",NA
"AT6LDQNLKTUSE",2,1,"1","status","completed","F2","F2"
"AT6LDQNLKTUSE",2,2,"2","status","abandoned","F2","F2"
"AU34T9OMHN4Z4",3,1,"3","status","continued","F2",NA
"AU34T9OMHN4Z4",3,2,"3","status","continued","F2",NA
"AU34T9OMHN4Z4",3,3,"2","status","continued","F2",NA
"AUQTHU5AOZVQC",5,1,"1","status",NA,"F2","F1"
"AUQTHU5AOZVQC",5,2,"1","status","continued","F2",NA
"AUQTHU5AOZVQC",5,3,"1","status","continued","F2",NA
"AUQTHU5AOZVQC",5,4,"1","status","continued","F2",NA
"AUQTHU5AOZVQC",5,5,"3","status",NA,"F2","F1"
"AVKMFV9CZ0MLR",5,1,"3","status","continued","F2",NA
"AVKMFV9CZ0MLR",5,2,"3","status","continued","F2",NA
"AVKMFV9CZ0MLR",5,3,"3","status","continued","F2",NA
"AVKMFV9CZ0MLR",5,4,"3","status","continued","F2",NA
"AVKMFV9CZ0MLR",5,5,"3","status","continued","F2",NA
"AWTGJ45ZWUCHH",5,1,"1","status",NA,"F2",NA
"AWTGJ45ZWUCHH",5,2,"1","status",NA,"F2",NA
"AWTGJ45ZWUCHH",5,3,"2","status",NA,"F2",NA
"AWTGJ45ZWUCHH",5,4,"1","status",NA,"F2","F1"
"AWTGJ45ZWUCHH",5,5,"1","status",NA,"F2","F1"
"AWVLT2L5AP873",3,1,"3","status","abandoned","F2","F2"
"AWVLT2L5AP873",3,2,"3","status","adjusted","F2",NA
"AWVLT2L5AP873",3,3,"3","status","adjusted","F2",NA
"AXF0OX50YZQC6",5,1,"3","status","continued","F2",NA
"AXF0OX50YZQC6",5,2,"1","status","continued","F2",NA
"AXF0OX50YZQC6",5,3,"2","status","continued","F2",NA
"AXF0OX50YZQC6",5,4,"2","status","continued","F2","F3"
"AXF0OX50YZQC6",5,5,"3","status","continued","F2",NA
"AY4E4CDN0J6JL",4,1,"1","status","continued","F2",NA
"AY4E4CDN0J6JL",4,2,"3","status","adjusted","F2",NA
"AY4E4CDN0J6JL",4,3,"1","status","continued","F2",NA
"AY4E4CDN0J6JL",4,4,"1","status",NA,"F2","F1"
"AY5QPUSEADPBG",2,1,"1","status","continued","F2",NA
