"MTurkCode","listNum","goal","endTime","goalType","progress_base","satisfaction_base","total_goal","commitment","effort","failure","implementation_intention","initial_time","other_resources","procrastination","regret","self_resources","urgency","AR_F1","commitment_F1","effort_F1","plan_F1","progress_F1","resources_other_F1","resources_self_F1","satisfaction_F1","status_F1","urgency_F1","AR_F2","commitment_F2","effort_F2","plan_F2","progress_F2","resources_other_F2","resources_self_F2","satisfaction_F2","status_F2","urgency_F2","AR_F3","commitment_F3","effort_F3","plan_F3","progress_F3","resources_other_F3","resources_self_F3","satisfaction_F3","status_F3","urgency_F3","terminate_time","ACRISS_F1","ACRISS_F2","ACRISS_F3","final_time","miss_final","all_progress","progress_final","satisfaction_final","status_final"
"AIA7RZSAONU5M",3,2,NA,"recurrance",1,1,3,4,6,3,2,1,5,7,6,3,4,5,3,3,4,2,6,5,2,"continued",4,5,1,1,1,0,4,4,1,"abandoned",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",4,4,NA,"F2",FALSE,NA,0,1,"abandoned"
"AIA7RZSAONU5M",3,3,NA,"recurrance",0,1,3,7,4,3,7,2,6,6,7,4,7,4,5,4,5,7,6,6,5,"continued",6,2,4,4,5,7,6,5,5,"continued",4,6,3,4,5,4,5,4,3,"continued",5,NA,3,3,3.66666666666667,"F3",FALSE,TRUE,4,3,"continued"
"AIHHRINW9IN1I",3,1,"three_month","short-term",2,6,3,7,5,1,7,4,4,2,6,7,4,4,7,4,6,5,1,6,6,"continued",4,4,6,5,5,9,4,7,7,"continued",5,2,6,4,5,10,4,7,7,"completed",5,"F3",1.83333333333333,1.83333333333333,1.83333333333333,"F3",FALSE,TRUE,10,7,"completed"
"AIHHRINW9IN1I",3,2,"three_month","short-term",1,4,3,7,6,2,5,3,5,2,7,7,5,4,5,5,5,3,1,5,6,"continued",4,2,4,5,5,6,7,7,5,"continued",4,4,7,6,4,9,3,6,5,"continued",7,NA,2.16666666666667,2.33333333333333,2,"F3",FALSE,TRUE,9,5,"continued"
"AIHHRINW9IN1I",3,3,"next_month","short-term",0,2,3,6,3,2,3,2,4,4,6,7,5,2,4,5,5,4,1,6,6,"continued",5,4,6,5,5,8,4,7,6,"continued",4,4,4,5,6,11,2,7,7,"completed",4,"F3",2,2.16666666666667,1.66666666666667,"F3",FALSE,TRUE,11,7,"completed"
"AIHUIAQ4922K3",2,1,NA,"recurrance",2,3,2,6,6,1,6,3,6,4,5,6,4,3,5,5,6,8,5,6,6,"continued",3,3,6,4,6,9,5,6,7,"continued",3,1,6,4,3,10,6,6,7,"continued",1,NA,2.16666666666667,2.33333333333333,2,"F3",FALSE,TRUE,10,7,"continued"
"AIHUIAQ4922K3",2,2,NA,"recurrance",1,2,2,6,6,2,5,3,6,4,7,6,4,3,6,4,5,10,6,6,6,"continued",2,3,6,4,5,10,6,6,7,"continued",4,3,6,5,5,11,5,6,7,"continued",4,NA,2.16666666666667,2.16666666666667,2,"F3",FALSE,TRUE,11,7,"continued"
"AJ4T7PTRYNSUW",3,1,NA,"long-term",1,1,3,7,4,3,6,1,2,3,7,4,5,1,7,5,3,8,1,5,6,"continued",6,1,7,7,7,8,1,7,6,"continued",4,1,6,5,3,1,1,7,4,"continued",4,NA,1.66666666666667,2.33333333333333,2.83333333333333,"F3",FALSE,TRUE,1,4,"continued"
"AJ4T7PTRYNSUW",3,2,NA,"long-term",0,1,3,4,3,1,3,2,3,6,7,4,3,2,1,1,1,0,1,4,3,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.66666666666667,NA,NA,"F1",FALSE,NA,0,3,"abandoned"
"AJ4T7PTRYNSUW",3,3,NA,"long-term",2,3,3,4,4,3,NA,3,3,4,3,5,4,5,4,4,5,4,1,7,2,"continued",4,5,4,5,6,1,1,7,1,"continued",7,1,7,7,4,4,1,7,5,"continued",5,NA,2.16666666666667,2.33333333333333,1.66666666666667,"F3",FALSE,TRUE,4,5,"continued"
"AJ9O2ZA0E8UDZ",3,1,NA,"recurrance",1,4,3,7,7,2,6,3,4,2,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"AJ9O2ZA0E8UDZ",3,2,NA,"recurrance",1,2,3,7,5,3,5,2,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"AJ9O2ZA0E8UDZ",3,3,"two_month","short-term",0,1,3,7,5,3,5,4,5,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"AJDHPRCJ985C7",5,1,NA,"recurrance",9,6,4,6,5,3,7,2,7,2,4,7,4,3,7,6,7,9,7,7,7,"continued",4,3,7,7,7,9,6,7,7,"continued",5,3,5,6,6,9,7,7,7,"continued",3,NA,1.83333333333333,2,1.66666666666667,"F3",FALSE,TRUE,9,7,"continued"
"AJDHPRCJ985C7",5,2,NA,"recurrance",4,2,4,5,3,2,7,2,7,5,3,6,6,6,5,4,3,6,2,6,3,"continued",6,4,7,6,7,8,7,6,5,"continued",6,2,7,4,6,8,6,3,4,"adjusted",7,NA,2.16666666666667,1.83333333333333,1.66666666666667,"F3",FALSE,TRUE,8,4,"adjusted"
"AJDHPRCJ985C7",5,3,"two_month","short-term",1,1,4,6,6,1,5,3,3,5,7,4,5,5,3,3,3,2,1,3,1,"continued",6,8,4,3,5,4,3,4,2,"continued",3,3,7,7,5,10,2,6,7,"completed",6,"F3",2.83333333333333,2.83333333333333,2.16666666666667,"F3",FALSE,TRUE,10,7,"completed"
"AJDHPRCJ985C7",5,5,NA,"long-term",2,2,4,4,4,3,3,1,2,4,3,7,2,4,3,4,2,NA,1,7,4,"continued",2,4,4,5,2,7,NA,7,5,"continued",4,4,4,4,3,6,2,7,2,"continued",3,NA,1.66666666666667,2,2.5,"F3",FALSE,NA,6,2,"continued"
"AJMWITY1XT7H7",4,1,NA,"recurrance",6,4,2,7,5,3,6,1,7,4,4,6,6,4,7,7,6,11,5,7,7,"continued",4,8,3,3,5,6,4,5,2,"continued",3,1,7,6,7,8,4,7,5,"continued",4,NA,2.33333333333333,3.66666666666667,2.16666666666667,"F3",FALSE,TRUE,8,5,"continued"
"AJMWITY1XT7H7",4,2,NA,"recurrance",0,1,2,6,2,1,3,3,6,4,7,7,4,3,6,5,5,10,4,7,7,"continued",4,3,6,4,7,8,6,7,7,"continued",4,4,7,4,6,9,5,7,6,"continued",5,NA,2.33333333333333,1.83333333333333,2.5,"F3",FALSE,TRUE,9,6,"continued"
"AJMWITY1XT7H7",4,3,"two_month","short-term",1,1,2,6,6,1,6,8,5,4,7,6,4,6,3,3,5,2,4,5,1,"continued",2,7,3,4,5,6,4,5,2,"continued",3,5,4,4,2,5,1,7,1,"continued",4,NA,3.16666666666667,2.5,1.66666666666667,"F3",FALSE,TRUE,5,1,"continued"
"AJMWITY1XT7H7",4,4,NA,"recurrance",8,5,2,6,6,3,7,1,6,5,7,7,6,1,7,6,7,11,4,7,7,"continued",5,5,4,4,6,7,4,6,5,"continued",5,4,6,6,6,7,4,7,5,"continued",6,NA,2.33333333333333,3,2,"F3",FALSE,TRUE,7,5,"continued"
"AJQ71YIGY01HZ",2,1,NA,"long-term",2,3,2,6,6,2,6,2,6,2,6,6,4,1,6,6,6,6,2,6,5,"continued",4,1,7,7,6,6,5,7,6,"continued",7,8,5,6,6,2,6,6,2,"continued",5,NA,2.33333333333333,1.83333333333333,3,"F3",FALSE,TRUE,2,2,"continued"
"AJQ71YIGY01HZ",2,2,NA,"long-term",1,5,2,7,7,1,7,2,6,1,7,6,6,7,5,6,6,0,6,6,1,"continued",7,2,7,7,6,5,6,6,6,"continued",7,2,6,5,5,4,5,6,3,"continued",6,NA,2.33333333333333,2.16666666666667,2.83333333333333,"F3",FALSE,TRUE,4,3,"continued"
"AKMOBFEEKW378",5,1,NA,"recurrance",6,4,3,7,3,2,7,3,5,3,7,7,5,2,7,5,7,10,1,7,6,"continued",4,1,7,4,4,10,1,7,7,"continued",6,1,7,7,7,11,6,7,7,"continued",7,NA,2.16666666666667,2,1.5,"F3",FALSE,TRUE,11,7,"continued"
"AKMOBFEEKW378",5,2,NA,"recurrance",8,4,3,7,5,3,5,1,6,4,7,5,7,5,3,3,5,4,3,1,1,"continued",3,5,3,3,3,3,1,3,1,"continued",3,6,2,1,1,2,1,1,1,"abandoned",2,"F3",4,3.66666666666667,4,"F3",FALSE,TRUE,2,1,"abandoned"
"AKMOBFEEKW378",5,3,NA,"recurrance",3,1,3,7,4,3,5,1,2,7,7,7,6,8,4,4,3,7,1,3,2,"continued",3,6,3,1,2,2,1,1,1,"continued",2,5,2,1,1,1,1,1,1,"abandoned",1,"F3",3.66666666666667,3.83333333333333,4,"F3",FALSE,TRUE,1,1,"abandoned"
"AKMOBFEEKW378",5,4,NA,"long-term",4,5,3,7,3,1,7,3,7,4,7,4,7,8,4,4,3,7,2,1,4,"continued",7,2,6,4,5,8,1,3,5,"continued",4,2,7,5,6,10,1,5,6,"continued",7,NA,2.66666666666667,2.66666666666667,2,"F3",FALSE,TRUE,10,6,"continued"
"AKMOBFEEKW378",5,5,NA,"long-term",0,1,3,6,4,1,5,2,2,4,7,5,4,7,3,3,1,2,2,2,1,"continued",2,8,4,2,2,3,1,1,1,"continued",4,8,3,3,3,8,1,3,4,"continued",3,NA,3.83333333333333,3,3,"F3",FALSE,TRUE,8,4,"continued"
"AKX5RHHO8BIUX",5,1,"three_month","short-term",5,5,5,7,4,1,7,3,4,2,6,7,6,2,7,4,7,8,4,7,7,"continued",5,1,7,5,7,10,1,7,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",1.83333333333333,2,NA,"F2",FALSE,NA,10,7,"completed"
"AKX5RHHO8BIUX",5,2,NA,"recurrance",7,5,5,7,7,1,6,1,5,2,7,5,7,6,7,7,5,7,4,5,3,"continued",6,5,7,7,7,8,5,6,3,"continued",7,3,7,7,7,8,3,6,5,"continued",7,NA,3.33333333333333,2.33333333333333,2.83333333333333,"F3",FALSE,TRUE,8,5,"continued"
"AKX5RHHO8BIUX",5,3,"two_month","short-term",0,4,5,6,2,1,6,3,2,4,6,6,4,7,2,1,1,1,1,5,1,"continued",2,6,2,2,3,1,1,6,1,"continued",2,5,2,1,1,1,1,6,1,"adjusted",1,NA,3.16666666666667,2.83333333333333,2.33333333333333,"F3",FALSE,TRUE,1,1,"adjusted"
"AKX5RHHO8BIUX",5,4,"three_month","short-term",4,3,5,6,2,2,5,2,5,5,7,6,4,8,4,3,5,5,2,6,3,"continued",3,8,5,4,5,3,1,6,2,"continued",4,5,4,2,4,3,2,6,2,"continued",3,NA,3,3,3,"F3",FALSE,TRUE,3,2,"continued"
"AKX5RHHO8BIUX",5,5,"in_weeks","short-term",3,3,5,5,3,1,6,5,5,3,5,6,3,8,4,2,3,3,1,5,2,"continued",3,2,6,6,7,10,2,6,6,"completed",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.5,1.83333333333333,NA,"F2",FALSE,NA,10,6,"completed"
"AL7UTA8J27TFK",4,1,NA,"recurrance",1,1,3,7,4,1,7,3,7,3,7,6,7,4,4,4,5,3,6,7,3,"continued",6,4,6,5,7,9,3,7,7,"continued",4,2,5,5,5,6,6,6,5,"continued",7,NA,2.33333333333333,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,6,5,"continued"
"AL7UTA8J27TFK",4,2,NA,"long-term",0,4,3,7,4,1,7,3,6,1,6,7,6,4,5,4,7,2,7,7,6,"continued",2,4,6,4,7,4,5,7,7,"continued",1,1,6,3,7,8,7,7,7,"continued",1,NA,1.66666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,8,7,"continued"
"AL7UTA8J27TFK",4,3,"two_month","short-term",2,3,3,7,3,1,7,3,7,1,5,7,4,1,7,6,7,7,7,7,7,"completed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.83333333333333,NA,NA,"F1",FALSE,NA,7,7,"completed"
"AL7UTA8J27TFK",4,4,NA,"long-term",0,1,3,7,2,3,6,2,7,6,7,7,7,5,6,3,7,1,7,6,2,"continued",7,6,5,3,5,2,6,6,1,"continued",7,8,5,5,6,2,6,3,1,"continued",7,NA,2.33333333333333,3.66666666666667,2.83333333333333,"F3",FALSE,TRUE,2,1,"continued"
"ALAOEYIYW0CW7",5,1,NA,"long-term",1,1,5,7,7,2,5,2,1,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"ALAOEYIYW0CW7",5,2,NA,"recurrance",9,5,5,7,6,3,6,2,6,4,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"ALAOEYIYW0CW7",5,3,NA,"recurrance",8,1,5,7,7,1,7,1,1,3,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"ALAOEYIYW0CW7",5,4,NA,"long-term",7,2,5,7,7,1,6,2,5,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"ALAOEYIYW0CW7",5,5,NA,"recurrance",9,4,5,7,7,2,6,1,1,5,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"ALDQRWYZ8KQ9A",3,1,NA,"long-term",1,1,3,5,4,3,6,1,1,6,6,3,5,3,6,6,7,4,1,6,5,"continued",6,2,7,7,7,9,1,6,6,"continued",6,2,7,7,7,11,1,7,6,"continued",6,NA,2.5,2.33333333333333,2.66666666666667,"F3",FALSE,TRUE,11,6,"continued"
"ALDQRWYZ8KQ9A",3,2,NA,"recurrance",0,4,3,7,7,1,7,4,1,2,7,7,7,2,7,7,7,11,1,7,7,"continued",6,2,7,7,7,11,1,7,7,"continued",6,4,6,6,7,11,1,7,6,"continued",3,NA,2.16666666666667,2.16666666666667,2,"F3",FALSE,TRUE,11,6,"continued"
"ALDQRWYZ8KQ9A",3,3,NA,"recurrance",2,1,3,5,3,3,6,2,1,6,7,6,7,5,4,4,7,5,1,7,2,"continued",3,4,6,5,6,7,1,7,5,"continued",4,6,2,3,6,4,4,7,2,"continued",4,NA,2.83333333333333,3.16666666666667,3.83333333333333,"F3",FALSE,TRUE,4,2,"continued"
"AM0QVBV8L6QCJ",2,1,NA,"long-term",1,2,2,6,7,3,7,1,6,4,4,6,4,2,6,6,6,2,5,6,6,"continued",6,3,6,6,6,8,5,6,6,"continued",4,2,7,6,6,8,6,6,6,"continued",6,NA,2.66666666666667,1.5,2,"F3",FALSE,TRUE,8,6,"continued"
"AM0QVBV8L6QCJ",2,2,NA,"long-term",3,3,2,7,4,1,6,1,7,2,7,5,6,8,7,6,5,2,4,5,2,"continued",6,8,6,4,5,5,3,5,2,"continued",4,8,6,4,5,6,3,5,3,"continued",6,NA,2.66666666666667,2.83333333333333,3.66666666666667,"F3",FALSE,TRUE,6,3,"continued"
"AMA18W8F60Y2J",1,1,"three_month","short-term",0,1,3,6,3,1,4,8,4,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"AMTTB8JUWRRM7",2,1,NA,"long-term",0,1,2,6,4,3,5,2,4,7,7,7,4,6,2,1,1,1,1,4,1,"continued",1,5,4,2,1,0,1,4,1,"continued",4,5,5,2,1,0,1,1,1,"continued",6,NA,2.33333333333333,2.66666666666667,2.5,"F3",FALSE,TRUE,0,1,"continued"
"AMTTB8JUWRRM7",2,2,NA,"recurrance",0,1,2,5,4,1,1,3,3,2,7,5,4,5,2,4,1,0,4,5,1,"abandoned",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.2,NA,NA,"F1",FALSE,NA,0,1,"abandoned"
"ANZNAAS2K0DSY",3,1,"two_month","short-term",4,5,2,7,7,1,5,1,5,2,4,7,5,4,5,5,5,5,3,5,4,"continued",4,4,6,5,5,7,1,6,5,"continued",4,1,6,6,5,10,2,7,7,"completed",4,"F3",2.16666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,10,7,"completed"
"ANZNAAS2K0DSY",3,2,"two_month","short-term",0,2,2,7,1,1,4,3,4,1,7,3,6,2,7,4,7,8,2,6,7,"continued",7,2,7,4,7,10,5,5,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.33333333333333,1.83333333333333,NA,"F2",FALSE,NA,10,7,"completed"
"ANZNAAS2K0DSY",3,3,"next_month","short-term",7,5,2,4,3,1,4,4,3,3,1,7,1,4,4,3,3,8,1,7,5,"continued",1,3,3,2,4,10,1,7,7,"completed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.16666666666667,2.66666666666667,NA,"F2",FALSE,NA,10,7,"completed"
"AOS2PVHT2HYTL",3,1,"two_month","short-term",1,2,5,7,4,3,7,2,5,4,7,7,7,7,5,4,4,2,5,5,2,"continued",6,7,3,3,5,1,2,6,1,"continued",6,7,5,4,4,5,5,5,2,"continued",5,NA,1.83333333333333,2.66666666666667,2.16666666666667,"F3",FALSE,TRUE,5,2,"continued"
"AOS2PVHT2HYTL",3,2,"two_month","short-term",7,7,5,7,4,1,7,1,7,1,7,7,4,2,7,7,7,4,7,7,7,"continued",5,1,7,7,7,10,7,7,7,"continued",7,1,7,7,7,10,7,7,7,"completed",7,"F3",2,2.16666666666667,2,"F3",FALSE,TRUE,10,7,"completed"
"AOS2PVHT2HYTL",3,3,"three_month","short-term",6,5,5,7,3,1,7,2,7,2,7,7,5,2,7,4,5,5,1,6,5,"continued",4,2,7,5,5,7,4,5,5,"continued",5,7,4,4,5,3,4,7,3,"continued",6,NA,2,1.83333333333333,2,"F3",FALSE,TRUE,3,3,"continued"
"APY7YO8CH0ZDP",3,1,NA,"recurrance",4,5,3,7,3,3,4,1,5,7,7,4,5,2,6,5,6,6,5,5,5,"continued",7,1,6,7,5,8,4,6,7,"continued",6,4,6,5,7,7,4,7,5,"continued",4,NA,1.83333333333333,2.33333333333333,2,"F3",FALSE,TRUE,7,5,"continued"
"APY7YO8CH0ZDP",3,2,NA,"recurrance",4,5,3,7,1,3,7,3,4,4,7,4,7,1,7,6,7,8,5,6,7,"continued",5,2,6,7,6,7,4,7,5,"continued",7,2,4,5,5,6,4,6,5,"continued",6,NA,2,1.5,2,"F3",FALSE,TRUE,6,5,"continued"
"APY7YO8CH0ZDP",3,3,NA,"recurrance",6,4,3,7,5,3,3,2,4,3,7,5,4,4,5,6,6,6,5,5,4,"continued",5,4,4,4,5,4,4,4,4,"continued",7,5,5,6,5,7,1,5,4,"continued",6,NA,1.5,2.33333333333333,2.16666666666667,"F3",FALSE,TRUE,7,4,"continued"
"AQAXDL1INQC9Q",3,1,NA,"recurrance",4,3,3,6,4,3,5,1,2,4,4,7,5,8,5,4,6,4,1,7,1,"continued",4,8,4,4,5,4,1,7,3,"continued",4,8,3,3,3,4,1,7,3,"continued",4,NA,2.5,2.66666666666667,2.83333333333333,"F3",FALSE,TRUE,4,3,"continued"
"AQAXDL1INQC9Q",3,2,NA,"recurrance",8,5,3,6,5,3,7,1,3,2,6,7,5,2,6,6,7,8,3,7,6,"continued",6,2,5,5,7,7,2,7,5,"continued",4,2,5,5,7,6,2,7,5,"continued",6,NA,2.16666666666667,2.16666666666667,2.16666666666667,"F3",FALSE,TRUE,6,5,"continued"
"AQAXDL1INQC9Q",3,3,NA,"recurrance",7,5,3,7,5,1,6,2,5,2,7,7,4,2,7,5,7,7,3,7,5,"continued",4,1,7,5,7,9,2,7,6,"continued",5,1,7,6,7,8,5,6,6,"continued",6,NA,2.5,2.33333333333333,2.83333333333333,"F3",FALSE,TRUE,8,6,"continued"
"AQMLJYUQCSG22",3,1,NA,"recurrance",1,2,3,6,6,2,5,2,5,5,4,6,3,5,2,2,5,1,2,4,1,"continued",1,7,4,4,5,3,3,6,3,"continued",3,1,4,5,5,4,5,5,4,"adjusted",3,NA,2.16666666666667,1.66666666666667,2.16666666666667,"F3",FALSE,TRUE,4,4,"adjusted"
"AQMLJYUQCSG22",3,2,NA,"long-term",3,4,3,4,4,1,3,1,4,4,5,3,2,5,1,1,3,1,2,5,1,"continued",1,5,2,2,5,2,3,3,1,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.16666666666667,2.66666666666667,NA,"F2",FALSE,NA,2,1,"abandoned"
"AQMLJYUQCSG22",3,3,"in_weeks","short-term",6,6,3,3,2,1,2,5,5,2,1,7,1,7,3,1,4,2,3,6,2,"continued",1,8,1,1,3,1,2,5,1,"adjusted",1,5,2,1,2,NA,1,3,NA,"continued",1,NA,2.16666666666667,2.5,2.33333333333333,"F3",FALSE,NA,NA,NA,"continued"
"ARQR5NIFA1AJ",3,1,NA,"long-term",3,4,3,4,7,3,5,3,6,4,5,5,4,4,4,3,5,7,6,5,5,"continued",5,3,6,2,3,6,6,3,4,"continued",3,6,3,3,3,6,6,5,2,"abandoned",3,"F3",3.16666666666667,3.5,3.66666666666667,"F3",FALSE,TRUE,6,2,"abandoned"
"ARQR5NIFA1AJ",3,2,NA,"recurrance",4,5,3,6,5,2,2,1,7,4,5,5,4,2,5,6,2,4,6,5,5,"continued",5,3,6,4,5,7,5,6,6,"continued",4,1,6,6,5,8,6,5,6,"continued",4,NA,3,2.5,2.33333333333333,"F3",FALSE,TRUE,8,6,"continued"
"ARQR5NIFA1AJ",3,3,"two_month","short-term",0,4,3,7,4,1,4,4,6,2,7,6,5,5,2,1,2,0,5,5,1,"continued",2,2,4,2,3,1,6,5,2,"continued",2,5,3,3,4,1,4,5,3,"continued",1,NA,3.83333333333333,3.16666666666667,2.5,"F3",FALSE,TRUE,1,3,"continued"
"AS2MFSWNC5CQI",4,1,NA,"long-term",6,7,4,7,7,1,7,1,6,1,7,7,7,3,7,7,5,6,3,5,5,"continued",7,3,6,6,7,6,6,6,5,"continued",7,2,7,6,7,6,4,7,6,"continued",7,NA,1.83333333333333,1.5,1.83333333333333,"F3",FALSE,TRUE,6,6,"continued"
"AS2MFSWNC5CQI",4,2,NA,"long-term",6,7,4,7,7,1,7,1,7,1,7,7,5,1,7,7,7,6,1,5,6,"continued",7,1,7,7,7,7,4,7,6,"continued",7,1,7,6,6,7,5,6,6,"continued",6,NA,2.5,2.33333333333333,1.83333333333333,"F3",FALSE,TRUE,7,6,"continued"
"AS2MFSWNC5CQI",4,3,NA,"long-term",4,4,4,5,4,1,7,3,5,1,4,7,3,1,6,6,7,7,6,6,7,"continued",7,1,7,6,7,7,6,7,7,"continued",6,1,7,6,7,9,5,7,7,"continued",5,NA,2,2.16666666666667,1.66666666666667,"F3",FALSE,TRUE,9,7,"continued"
"AS2MFSWNC5CQI",4,4,NA,"long-term",2,1,4,4,3,3,5,3,1,7,4,5,2,7,3,3,3,2,1,7,1,"continued",2,4,5,6,7,3,6,5,5,"continued",6,5,5,4,3,3,1,5,2,"continued",7,NA,3.83333333333333,3.5,3.83333333333333,"F3",FALSE,TRUE,3,2,"continued"
"AS6FM754MF2B2",4,2,NA,"recurrance",9,5,3,7,6,3,5,1,4,5,7,5,4,4,7,5,5,7,3,7,5,"continued",2,3,7,5,6,9,3,7,7,"continued",4,2,6,5,6,7,2,7,5,"continued",4,NA,2.16666666666667,2.16666666666667,1.83333333333333,"F3",FALSE,TRUE,7,5,"continued"
"AS6FM754MF2B2",4,3,NA,"long-term",4,3,3,5,4,2,7,3,2,5,7,6,4,1,7,6,7,9,1,6,7,"continued",4,4,5,5,5,7,1,5,5,"continued",4,5,6,5,6,10,1,5,5,"continued",6,NA,2,2.5,2.66666666666667,"F3",FALSE,TRUE,10,5,"continued"
"AS6FM754MF2B2",4,4,"three_month","short-term",2,1,3,5,3,1,5,5,7,5,6,5,5,6,3,3,5,4,4,5,3,"continued",6,8,2,2,2,3,1,3,1,"abandoned",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.66666666666667,4,NA,"F2",FALSE,NA,3,1,"abandoned"
"ASY5W2HJPIPF4",2,1,"next_month","short-term",6,6,3,6,4,1,7,3,3,3,4,7,4,1,7,7,7,11,1,7,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.66666666666667,NA,NA,"F1",FALSE,NA,11,7,"completed"
"ASY5W2HJPIPF4",2,2,"three_month","short-term",3,3,3,6,3,3,3,1,7,5,6,6,6,6,4,2,4,2,1,7,2,"continued",2,6,3,2,5,7,4,7,3,"continued",4,6,2,2,7,8,3,7,4,"continued",3,NA,2.33333333333333,3.5,3.66666666666667,"F3",FALSE,TRUE,8,4,"continued"
"AT6LDQNLKTUSE",2,1,"three_month","short-term",8,5,2,7,6,1,7,2,5,2,6,7,6,1,7,7,5,8,7,5,5,"continued",7,1,7,7,6,10,7,NA,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.16666666666667,1.33333333333333,NA,"F2",FALSE,NA,10,7,"completed"
"AT6LDQNLKTUSE",2,2,NA,"long-term",1,2,2,7,6,2,7,3,5,3,5,7,5,5,3,2,5,1,1,6,2,"continued",5,8,1,1,1,1,1,5,1,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.16666666666667,3.66666666666667,NA,"F2",FALSE,NA,1,1,"abandoned"
"AU34T9OMHN4Z4",3,1,NA,"recurrance",9,6,6,7,7,3,5,2,7,1,7,7,7,2,7,7,7,11,7,6,7,"continued",7,4,7,7,5,9,1,5,6,"continued",7,1,7,7,7,11,7,7,7,"continued",7,NA,2,2,1.5,"F3",FALSE,TRUE,11,7,"continued"
"AU34T9OMHN4Z4",3,2,NA,"recurrance",7,5,6,7,7,3,7,2,7,5,7,7,7,2,4,5,7,7,7,7,5,"continued",5,6,3,2,7,6,5,4,1,"continued",3,6,2,2,7,3,7,5,1,"adjusted",1,NA,2.33333333333333,3.83333333333333,4.33333333333333,"F3",FALSE,TRUE,3,1,"adjusted"
